Row ID,Order ID,Product ID,Ship Date,Ship Mode,Customer ID,Order Date,Order_Data_year,Order_Data_month,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,unitprice,Promotion name
9471,CA-2017-102925,TEC-PH-10001448,2017.11.10,Second Class,CD-12280,2022.11.5,"2,022",11,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,129800,2,0%,64900,
9472,CA-2017-102925,OFF-BI-10002706,2017.11.10,Second Class,CD-12280,2022.11.5,"2,022",11,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14800,1,20%,18500,월간 정기 쿠폰
9473,CA-2017-102925,FUR-CH-10004875,2017.11.10,Second Class,CD-12280,2022.11.5,"2,022",11,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,166500,2,10%,92500,월간 정기 쿠폰
9474,CA-2017-102925,FUR-FU-10004245,2017.11.10,Second Class,CD-12280,2022.11.5,"2,022",11,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",131500,5,0%,26300,
9498,CA-2017-118213,OFF-PA-10002615,2017.11.7,First Class,AB-10060,2022.11.5,"2,022",11,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",5700,1,0%,5700,
9499,CA-2017-118213,OFF-PA-10000565,2017.11.7,First Class,AB-10060,2022.11.5,"2,022",11,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,Easy-staple paper,218100,3,0%,72700,
9500,CA-2017-118213,OFF-PA-10003673,2017.11.7,First Class,AB-10060,2022.11.5,"2,022",11,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,Strathmore Photo Mount Cards,88000,10,0%,8800,
96,US-2017-109484,OFF-BI-10004738,2017.11.12,Standard Class,RB-19705,2022.11.6,"2,022",11,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,7380,1,70%,24600,VIP쿠폰
198,CA-2017-107720,OFF-ST-10001414,2017.11.13,Standard Class,VM-21685,2022.11.6,"2,022",11,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,60000,3,0%,20000,
419,CA-2017-154816,OFF-PA-10003845,2017.11.10,Standard Class,VB-21745,2022.11.6,"2,022",11,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,Xerox 1987,7500,1,0%,7500,
1229,CA-2017-100013,OFF-EN-10001219,2017.11.11,Standard Class,ZC-21910,2022.11.6,"2,022",11,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",19800,2,0%,9900,
1230,CA-2017-100013,FUR-FU-10001424,2017.11.11,Standard Class,ZC-21910,2022.11.6,"2,022",11,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,Dax Clear Box Frame,11300,1,0%,11300,
1231,CA-2017-100013,OFF-AR-10001022,2017.11.11,Standard Class,ZC-21910,2022.11.6,"2,022",11,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,7200,2,0%,3600,
2969,CA-2017-167941,OFF-AP-10002118,2017.11.9,Second Class,JF-15565,2022.11.6,"2,022",11,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",649440,3,20%,270600,월간 정기 쿠폰
2970,CA-2017-167941,OFF-PA-10001800,2017.11.9,Second Class,JF-15565,2022.11.6,"2,022",11,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,Xerox 220,40320,6,20%,8400,월간 정기 쿠폰
2971,CA-2017-167941,OFF-BI-10002827,2017.11.9,Second Class,JF-15565,2022.11.6,"2,022",11,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Binders,Avery Durable Poly Binders,17040,8,70%,7100,VIP쿠폰
2972,CA-2017-167941,FUR-FU-10004671,2017.11.9,Second Class,JF-15565,2022.11.6,"2,022",11,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",36640,2,20%,22900,월간 정기 쿠폰
2973,CA-2017-167941,OFF-ST-10000736,2017.11.9,Second Class,JF-15565,2022.11.6,"2,022",11,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,336640,4,20%,105200,월간 정기 쿠폰
3046,CA-2017-125290,OFF-AR-10001216,2017.11.10,Second Class,CC-12430,2022.11.6,"2,022",11,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Art,Newell 339,18000,5,0%,3600,
3047,CA-2017-125290,OFF-PA-10003127,2017.11.10,Second Class,CC-12430,2022.11.6,"2,022",11,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Paper,Easy-staple paper,34200,1,0%,34200,
3675,CA-2017-154109,FUR-CH-10003774,2017.11.11,Standard Class,ML-17410,2022.11.6,"2,022",11,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",165480,2,30%,118200,월간 정기 쿠폰
3676,CA-2017-154109,OFF-PA-10000157,2017.11.11,Standard Class,ML-17410,2022.11.6,"2,022",11,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,Xerox 191,62160,3,20%,25900,월간 정기 쿠폰
5903,US-2017-153948,OFF-PA-10000157,2017.11.6,Same Day,FM-14290,2022.11.6,"2,022",11,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,Xerox 191,77700,3,0%,25900,
5904,US-2017-153948,OFF-PA-10002764,2017.11.6,Same Day,FM-14290,2022.11.6,"2,022",11,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,Easy-staple paper,58800,4,0%,14700,
5905,US-2017-153948,OFF-PA-10000143,2017.11.6,Same Day,FM-14290,2022.11.6,"2,022",11,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,Astroparche Fine Business Paper,34000,5,0%,6800,
5906,US-2017-153948,OFF-LA-10000414,2017.11.6,Same Day,FM-14290,2022.11.6,"2,022",11,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Labels,Avery 503,53600,4,0%,13400,
5907,US-2017-153948,TEC-AC-10003441,2017.11.6,Same Day,FM-14290,2022.11.6,"2,022",11,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,22000,1,0%,22000,
7099,CA-2017-144596,OFF-PA-10003302,2017.11.10,Standard Class,CD-11980,2022.11.6,"2,022",11,Carol Darley,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,Xerox 1906,414000,9,0%,46000,
8169,CA-2017-107174,FUR-TA-10004575,2017.11.13,Standard Class,AB-10060,2022.11.6,"2,022",11,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,Hon 5100 Series Wood Tables,2647400,7,0%,378200,
8170,CA-2017-107174,FUR-CH-10003312,2017.11.13,Standard Class,AB-10060,2022.11.6,"2,022",11,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,584320,2,20%,365200,월간 정기 쿠폰
8171,CA-2017-107174,TEC-AC-10001465,2017.11.13,Standard Class,AB-10060,2022.11.6,"2,022",11,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,141600,3,0%,47200,
8621,US-2017-119319,FUR-FU-10003878,2017.11.9,Second Class,LC-17050,2022.11.6,"2,022",11,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",39600,5,60%,19800,VIP쿠폰
8966,CA-2017-106691,OFF-BI-10000145,2017.11.12,Standard Class,CC-12370,2022.11.6,"2,022",11,Christopher Conant,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,Zipper Ring Binder Pockets,1600,2,80%,4000,VIP쿠폰
9482,CA-2017-150504,OFF-ST-10000615,2017.11.12,Standard Class,HG-14845,2022.11.6,"2,022",11,Harry Greene,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",23520,2,20%,14700,월간 정기 쿠폰
2074,CA-2017-122504,TEC-AC-10003289,2017.11.12,Second Class,DB-13270,2022.11.7,"2,022",11,Deborah Brumfield,Home Office,United States,Brentwood,California,94513,West,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,77700,3,0%,25900,
2075,CA-2017-122504,TEC-PH-10002468,2017.11.12,Second Class,DB-13270,2022.11.7,"2,022",11,Deborah Brumfield,Home Office,United States,Brentwood,California,94513,West,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",989520,7,20%,176700,월간 정기 쿠폰
2726,CA-2017-149888,TEC-PH-10003811,2017.11.13,Standard Class,EP-13915,2022.11.7,"2,022",11,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,467700,5,40%,155900,VIP쿠폰
2727,CA-2017-149888,FUR-TA-10000849,2017.11.13,Standard Class,EP-13915,2022.11.7,"2,022",11,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,Bevis Rectangular Conference Tables,455280,4,40%,189700,VIP쿠폰
3559,CA-2017-152737,OFF-BI-10002982,2017.11.12,Standard Class,TS-21505,2022.11.7,"2,022",11,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,28160,4,20%,8800,월간 정기 쿠폰
3560,CA-2017-152737,TEC-AC-10004975,2017.11.12,Standard Class,TS-21505,2022.11.7,"2,022",11,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,571600,4,0%,142900,
4779,CA-2017-132346,OFF-AP-10000696,2017.11.11,Standard Class,PK-19075,2022.11.7,"2,022",11,Pete Kriz,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Appliances,Holmes Odor Grabber,130900,7,0%,18700,
8331,CA-2017-113572,TEC-AC-10002370,2017.11.11,Standard Class,FP-14320,2022.11.7,"2,022",11,Frank Preis,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,Maxell CD-R Discs,10000,4,0%,2500,
9370,CA-2017-113460,FUR-CH-10000422,2017.11.9,Second Class,KN-16390,2022.11.7,"2,022",11,Katherine Nockton,Corporate,United States,Clinton,Maryland,20735,East,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,354600,3,0%,118200,
9493,CA-2017-163188,OFF-BI-10000756,2017.11.7,Same Day,EC-14050,2022.11.7,"2,022",11,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,49500,9,0%,5500,
8093,CA-2017-143658,OFF-AR-10002818,2017.11.13,Second Class,SR-20425,2022.11.8,"2,022",11,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,142500,5,0%,28500,
8432,CA-2017-155621,FUR-FU-10003535,2017.11.13,Standard Class,KN-16450,2022.11.8,"2,022",11,Kean Nguyen,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,356000,10,0%,35600,
97,CA-2017-161018,FUR-FU-10000629,2017.11.11,Second Class,PN-18775,2022.11.9,"2,022",11,Parhena Norris,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,125300,7,0%,17900,
2122,CA-2017-158246,FUR-CH-10003061,2017.11.11,First Class,JB-15400,2022.11.9,"2,022",11,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,Furniture,Chairs,"Global Leather Task Chair, Black",280560,3,20%,116900,월간 정기 쿠폰
2420,CA-2017-159597,OFF-ST-10002289,2017.11.14,Standard Class,MC-17590,2022.11.9,"2,022",11,Matt Collister,Corporate,United States,Coachella,California,92236,West,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",82600,2,0%,41300,
2421,CA-2017-159597,TEC-AC-10004171,2017.11.14,Standard Class,MC-17590,2022.11.9,"2,022",11,Matt Collister,Corporate,United States,Coachella,California,92236,West,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,129900,1,0%,129900,
3182,CA-2017-152912,OFF-BI-10004728,2017.11.12,Second Class,BM-11650,2022.11.9,"2,022",11,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,12400,2,0%,6200,
3183,CA-2017-152912,TEC-AC-10004666,2017.11.12,Second Class,BM-11650,2022.11.9,"2,022",11,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1074600,3,0%,358200,
3184,CA-2017-152912,OFF-ST-10003208,2017.11.12,Second Class,BM-11650,2022.11.9,"2,022",11,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,2122200,9,0%,235800,
3185,CA-2017-152912,OFF-ST-10003208,2017.11.12,Second Class,BM-11650,2022.11.9,"2,022",11,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,707400,3,0%,235800,
4611,US-2017-141852,FUR-FU-10000023,2017.11.14,Standard Class,JE-15745,2022.11.9,"2,022",11,Joel Eaton,Consumer,United States,Oceanside,California,92054,West,Furniture,Furnishings,Eldon Wave Desk Accessories,60800,8,0%,7600,
7036,CA-2017-119494,FUR-CH-10004675,2017.11.13,Standard Class,JE-15610,2022.11.9,"2,022",11,Jim Epp,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",680400,3,20%,283500,월간 정기 쿠폰
8594,CA-2017-159667,TEC-AC-10002567,2017.11.13,Standard Class,PM-19135,2022.11.9,"2,022",11,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,249360,3,20%,103900,월간 정기 쿠폰
8595,CA-2017-159667,TEC-PH-10004094,2017.11.13,Standard Class,PM-19135,2022.11.9,"2,022",11,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,Motorola L703CM,648640,4,20%,202700,월간 정기 쿠폰
1364,US-2017-155425,OFF-BI-10001036,2017.11.11,First Class,AB-10600,2022.11.10,"2,022",11,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,49560,14,70%,11800,VIP쿠폰
1365,US-2017-155425,TEC-MA-10003183,2017.11.11,First Class,AB-10600,2022.11.10,"2,022",11,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,124740,2,70%,207900,VIP쿠폰
1366,US-2017-155425,TEC-AC-10001314,2017.11.11,First Class,AB-10600,2022.11.10,"2,022",11,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,311520,6,20%,64900,월간 정기 쿠폰
1367,US-2017-155425,TEC-PH-10002563,2017.11.11,First Class,AB-10600,2022.11.10,"2,022",11,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Technology,Phones,Adtran 1202752G1,261920,2,20%,163700,월간 정기 쿠폰
1368,US-2017-155425,FUR-CH-10003312,2017.11.11,First Class,AB-10600,2022.11.10,"2,022",11,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1168640,4,20%,365200,월간 정기 쿠폰
3218,CA-2017-104640,OFF-BI-10003925,2017.11.16,Standard Class,FH-14275,2022.11.10,"2,022",11,Frank Hawley,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,1210320,3,20%,504300,월간 정기 쿠폰
3219,CA-2017-104640,TEC-PH-10002200,2017.11.16,Standard Class,FH-14275,2022.11.10,"2,022",11,Frank Hawley,Corporate,United States,New York City,New York,10024,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,560000,2,0%,280000,
3317,CA-2017-161739,FUR-FU-10001468,2017.11.15,Second Class,EB-13750,2022.11.10,"2,022",11,Edward Becker,Corporate,United States,Round Rock,Texas,78664,Central,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,444400,5,60%,222200,VIP쿠폰
5391,CA-2017-163874,OFF-BI-10000088,2017.11.12,Second Class,NC-18535,2022.11.10,"2,022",11,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,GBC Imprintable Covers,34080,3,20%,14200,월간 정기 쿠폰
6415,CA-2017-142671,OFF-BI-10004099,2017.11.14,Second Class,DR-12940,2022.11.10,"2,022",11,Daniel Raglin,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,GBC VeloBinder Strips,14850,5,70%,9900,VIP쿠폰
6962,CA-2017-162096,OFF-AR-10002221,2017.11.10,Same Day,TB-21190,2022.11.10,"2,022",11,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,Office Supplies,Art,12 Colored Short Pencils,9900,3,0%,3300,
7326,US-2017-128447,OFF-AP-10004540,2017.11.17,Standard Class,MC-17845,2022.11.10,"2,022",11,Michael Chen,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",521000,5,0%,104200,
7327,US-2017-128447,OFF-BI-10001543,2017.11.17,Standard Class,MC-17845,2022.11.10,"2,022",11,Michael Chen,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,37360,1,20%,46700,월간 정기 쿠폰
7352,CA-2017-141138,TEC-AC-10001772,2017.11.16,Standard Class,GH-14425,2022.11.10,"2,022",11,Gary Hwang,Consumer,United States,Modesto,California,95351,West,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,144900,7,0%,20700,
8530,CA-2017-137624,FUR-CH-10001714,2017.11.17,Standard Class,ME-17320,2022.11.10,"2,022",11,Maria Etezadi,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",313760,2,20%,196100,월간 정기 쿠폰
901,CA-2017-150959,OFF-LA-10001045,2017.11.13,First Class,TD-20995,2022.11.11,"2,022",11,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13200,5,20%,3300,월간 정기 쿠폰
902,CA-2017-150959,OFF-BI-10001510,2017.11.13,First Class,TD-20995,2022.11.11,"2,022",11,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,23760,4,80%,29700,VIP쿠폰
2775,CA-2017-143455,OFF-PA-10004451,2017.11.18,Standard Class,ML-17755,2022.11.11,"2,022",11,Max Ludwig,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,Xerox 222,13440,2,20%,8400,월간 정기 쿠폰
2836,CA-2017-110842,OFF-AP-10003971,2017.11.16,Standard Class,GA-14725,2022.11.11,"2,022",11,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,14100,1,0%,14100,
2837,CA-2017-110842,OFF-PA-10000520,2017.11.16,Standard Class,GA-14725,2022.11.11,"2,022",11,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,Xerox 201,25200,3,0%,8400,
2838,CA-2017-110842,OFF-BI-10000977,2017.11.16,Standard Class,GA-14725,2022.11.11,"2,022",11,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,158000,5,20%,39500,월간 정기 쿠폰
3175,CA-2017-157483,OFF-AR-10004260,2017.11.18,Standard Class,EP-13915,2022.11.11,"2,022",11,Emily Phan,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,235900,7,0%,33700,
4227,CA-2017-120327,OFF-FA-10004854,2017.11.16,Standard Class,WB-21850,2022.11.11,"2,022",11,William Brown,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",59600,4,0%,14900,
5079,CA-2017-143217,OFF-BI-10002949,2017.11.17,Standard Class,CG-12040,2022.11.11,"2,022",11,Catherine Glotzbach,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,Prestige Round Ring Binders,23700,3,0%,7900,
5117,CA-2017-154137,OFF-ST-10003324,2017.11.17,Standard Class,MT-17815,2022.11.11,"2,022",11,Meg Tillman,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,46100,1,0%,46100,
6989,CA-2017-158561,OFF-AP-10002651,2017.11.16,Second Class,BB-11545,2022.11.11,"2,022",11,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1505200,5,20%,376300,월간 정기 쿠폰
7449,CA-2017-115448,FUR-FU-10004090,2017.11.14,First Class,MH-18025,2022.11.11,"2,022",11,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",115200,5,20%,28800,월간 정기 쿠폰
7468,CA-2017-148985,FUR-FU-10001424,2017.11.15,Second Class,TB-21190,2022.11.11,"2,022",11,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,Dax Clear Box Frame,45200,4,0%,11300,
8997,US-2017-116491,TEC-PH-10004531,2017.11.13,First Class,PG-18820,2022.11.11,"2,022",11,Patrick Gardner,Consumer,United States,Dallas,Texas,75081,Central,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,261920,2,20%,163700,월간 정기 쿠폰
9261,CA-2017-167976,OFF-SU-10004661,2017.11.14,Second Class,JL-15505,2022.11.11,"2,022",11,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,57401,Central,Office Supplies,Supplies,Acme Titanium Bonded Scissors,33000,3,0%,11000,
237,CA-2017-160514,OFF-PA-10002479,2017.11.16,Standard Class,DB-13120,2022.11.12,"2,022",11,David Bremer,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),13600,2,0%,6800,
506,CA-2017-134978,OFF-BI-10003274,2017.11.15,Second Class,EB-13705,2022.11.12,"2,022",11,Ed Braxton,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",20400,5,20%,5100,월간 정기 쿠폰
1500,CA-2017-130386,OFF-PA-10002749,2017.11.18,Standard Class,NG-18430,2022.11.12,"2,022",11,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",20640,3,20%,8600,월간 정기 쿠폰
1501,CA-2017-130386,OFF-PA-10003823,2017.11.18,Standard Class,NG-18430,2022.11.12,"2,022",11,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,Xerox 197,289440,9,20%,40200,월간 정기 쿠폰
1502,CA-2017-130386,OFF-ST-10003716,2017.11.18,Standard Class,NG-18430,2022.11.12,"2,022",11,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,Tennsco Double-Tier Lockers,702000,3,20%,292500,월간 정기 쿠폰
1866,US-2017-116659,TEC-PH-10002824,2017.11.12,Same Day,NG-18355,2022.11.12,"2,022",11,Nat Gilpin,Corporate,United States,Newark,Ohio,43055,East,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,481860,3,40%,267700,VIP쿠폰
2950,CA-2017-134915,TEC-AC-10001266,2017.11.12,Same Day,EM-14140,2022.11.12,"2,022",11,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,Technology,Accessories,Memorex Micro Travel Drive 8 GB,54080,4,20%,16900,월간 정기 쿠폰
2951,CA-2017-134915,OFF-PA-10002160,2017.11.12,Same Day,EM-14140,2022.11.12,"2,022",11,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,Office Supplies,Paper,Xerox 1978,30000,5,20%,7500,월간 정기 쿠폰
2952,CA-2017-134915,FUR-CH-10004875,2017.11.12,Same Day,EM-14140,2022.11.12,"2,022",11,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,148000,2,20%,92500,월간 정기 쿠폰
2953,CA-2017-134915,FUR-FU-10000305,2017.11.12,Same Day,EM-14140,2022.11.12,"2,022",11,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",147520,2,20%,92200,월간 정기 쿠폰
2954,CA-2017-134915,TEC-PH-10000347,2017.11.12,Same Day,EM-14140,2022.11.12,"2,022",11,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,10240,2,20%,6400,월간 정기 쿠폰
2955,CA-2017-134915,TEC-PH-10001459,2017.11.12,Same Day,EM-14140,2022.11.12,"2,022",11,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,Technology,Phones,Samsung Galaxy Mega 6.3,873440,2,20%,545900,월간 정기 쿠폰
3135,CA-2017-164168,OFF-BI-10000666,2017.11.18,Standard Class,LS-16975,2022.11.12,"2,022",11,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,Surelock Post Binders,39700,5,80%,39700,VIP쿠폰
3136,CA-2017-164168,OFF-ST-10002583,2017.11.18,Standard Class,LS-16975,2022.11.12,"2,022",11,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,101280,3,20%,42200,월간 정기 쿠폰
